$ mtl, no adv

  C-W |   0  262    4    2    1    3    6    2    3   42 |  325    0  325
  C-C |   1    5  172    8    1    0    0    0    2   23 |  212    0  212
  E-D |   0    4    9  270    3    2    1    1    1   31 |  322    0  322
  E-O |   7    0    2    1  230    0    2    1    7   30 |  280    0  280
  I-A |   0   10    0    1    3  121    1    0   10   25 |  171    0  171
  M-C |   0    9    1    0    0    0  213    2    0   37 |  262    0  262
  M-T |   2    7    0    1    1    2    1  240    3   43 |  300    0  300
  P-P |   5    3    0    0    5   10    2    2  190   25 |  242    0  242
  _O_ |   7   12    4    9    8   18    7   11   11  181 |  268    0  268
      +--------------------------------------------------+
 -SUM-  328  312  192  292  258  156  233  261  231  454   2717    0 2717

Coverage = 2717/2717 = 100.00%
Accuracy (calculated for the above confusion matrix) = 2185/2717 = 80.42%
Accuracy (considering all skipped examples as Wrong) = 2185/2717 = 80.42%
Accuracy (considering all skipped examples as Other) = 2185/2717 = 80.42%

Results for the individual relations:
             Cause-Effect :    P =  306/ 328 =  93.29%     R =  306/ 335 =  91.34%     F1 =  92.31%
          Component-Whole :    P =  262/ 312 =  83.97%     R =  262/ 325 =  80.62%     F1 =  82.26%
        Content-Container :    P =  172/ 192 =  89.58%     R =  172/ 212 =  81.13%     F1 =  85.15%
       Entity-Destination :    P =  270/ 292 =  92.47%     R =  270/ 322 =  83.85%     F1 =  87.95%
            Entity-Origin :    P =  230/ 258 =  89.15%     R =  230/ 280 =  82.14%     F1 =  85.50%
        Instrument-Agency :    P =  121/ 156 =  77.56%     R =  121/ 171 =  70.76%     F1 =  74.01%
        Member-Collection :    P =  213/ 233 =  91.42%     R =  213/ 262 =  81.30%     F1 =  86.06%
            Message-Topic :    P =  240/ 261 =  91.95%     R =  240/ 300 =  80.00%     F1 =  85.56%
         Product-Producer :    P =  190/ 231 =  82.25%     R =  190/ 242 =  78.51%     F1 =  80.34%
                   _Other :    P =  181/ 454 =  39.87%     R =  181/ 268 =  67.54%     F1 =  50.14%

Micro-averaged result (excluding Other):
P = 2004/2263 =  88.56%     R = 2004/2449 =  81.83%     F1 =  85.06%

MACRO-averaged result (excluding Other):
P =  87.96%	R =  81.07%	F1 =  84.35%



<<< (9+1)-WAY EVALUATION TAKING DIRECTIONALITY INTO ACCOUNT -- OFFICIAL >>>:

Confusion matrix:
         C-E  C-W  C-C  E-D  E-O  I-A  M-C  M-T  P-P  _O_ <-- classified as
      +--------------------------------------------------+ -SUM- xDIRx skip  ACTUAL
  C-E | 304    0    0    0    6    0    0    2    4   17 |  333     2     0    335
  C-W |   0  249    4    2    1    3    6    2    3   42 |  312    13     0    325
  C-C |   1    5  169    8    1    0    0    0    2   23 |  209     3     0    212
  E-D |   0    4    9  270    3    2    1    1    1   31 |  322     0     0    322
  E-O |   7    0    2    1  230    0    2    1    7   30 |  280     0     0    280
  I-A |   0   10    0    1    3  121    1    0   10   25 |  171     0     0    171
  M-C |   0    9    1    0    0    0  213    2    0   37 |  262     0     0    262
  M-T |   2    7    0    1    1    2    1  237    3   43 |  297     3     0    300
  P-P |   5    3    0    0    5   10    2    2  188   25 |  240     2     0    242
  _O_ |   7   12    4    9    8   18    7   11   11  181 |  268     0     0    268
      +--------------------------------------------------+
 -SUM-  326  299  189  292  258  156  233  258  229  454   2694    23     0   2717

Coverage = 2717/2717 = 100.00%
Accuracy (calculated for the above confusion matrix) = 2162/2717 = 79.57%
Accuracy (considering all skipped examples as Wrong) = 2162/2717 = 79.57%
Accuracy (considering all skipped examples as Other) = 2162/2717 = 79.57%

Results for the individual relations:
             Cause-Effect :    P =  304/( 326 +   2) =  92.68%     R =  304/ 335 =  90.75%     F1 =  91.70%
          Component-Whole :    P =  249/( 299 +  13) =  79.81%     R =  249/ 325 =  76.62%     F1 =  78.18%
        Content-Container :    P =  169/( 189 +   3) =  88.02%     R =  169/ 212 =  79.72%     F1 =  83.66%
